Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,
Biblioteca digital de Mapas,,,,,,,,,,,,,,,,,,,,,,,,
Fecha de la consulta: 19/07/2023 18:46:33,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
upc,titulo,titulo_ing,url,entidad,formatos,clvcarta,datum,edicion,coordenadas,escala,cobertura,serie,resolucion,tipofoto,vuelo,iin,sensor,indice_esp,satelite,resolucion_sat,restriccion,fecha_toma,unidad_edo,contacto
702825298869,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Galeana","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Galeana",/app/biblioteca/ficha.html?upc=702825298869, Chihuahua, SHP 464.81KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825309954,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Galeana","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Galeana",/app/biblioteca/ficha.html?upc=702825309954, Nuevo León, SHP 738.22KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825309961,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. García","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. García",/app/biblioteca/ficha.html?upc=702825309961, Nuevo León, SHP 3.38MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825322052,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Genaro Codina","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Genaro Codina",/app/biblioteca/ficha.html?upc=702825322052, Zacatecas, SHP 145.93KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825304348,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Canuto A. Neri","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Canuto A. Neri",/app/biblioteca/ficha.html?upc=702825304348, Guerrero, SHP 478.81KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825297121,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Cepeda","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Cepeda",/app/biblioteca/ficha.html?upc=702825297121, Coahuila de Zaragoza, SHP 574.91KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825322069,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Enrique Estrada","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Enrique Estrada",/app/biblioteca/ficha.html?upc=702825322069, Zacatecas, SHP 197.07KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825315108,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Felipe Ángeles","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Felipe Ángeles",/app/biblioteca/ficha.html?upc=702825315108, Puebla, SHP 924.60KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825322076,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Francisco R. Murguía","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Francisco R. Murguía",/app/biblioteca/ficha.html?upc=702825322076, Zacatecas, SHP 278.63KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825304355,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Heliodoro Castillo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Heliodoro Castillo",/app/biblioteca/ficha.html?upc=702825304355, Guerrero, SHP 294.92KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825322090,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Pánfilo Natera","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Pánfilo Natera",/app/biblioteca/ficha.html?upc=702825322090, Zacatecas, SHP 533.60KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825318055,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Plutarco Elías Calles","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Plutarco Elías Calles",/app/biblioteca/ficha.html?upc=702825318055, Sonora, SHP 961.69KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825299422,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Simón Bolívar","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. General Simón Bolívar",/app/biblioteca/ficha.html?upc=702825299422, Durango, SHP 481.11KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298883,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Farías","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Farías",/app/biblioteca/ficha.html?upc=702825298883, Chihuahua, SHP 644.34KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825318345,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Farías","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Farías",/app/biblioteca/ficha.html?upc=702825318345, Tamaulipas, SHP 560.44KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825306458,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Farías","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Farías",/app/biblioteca/ficha.html?upc=702825306458, Jalisco, SHP 813.79KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825299439,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Palacio","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gómez Palacio",/app/biblioteca/ficha.html?upc=702825299439, Durango, SHP 6.55MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825318352,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. González","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. González",/app/biblioteca/ficha.html?upc=702825318352, Tamaulipas, SHP 1.35MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825309978,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Bravo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Bravo",/app/biblioteca/ficha.html?upc=702825309978, Nuevo León, SHP 691.81KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825309985,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Escobedo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Escobedo",/app/biblioteca/ficha.html?upc=702825309985, Nuevo León, SHP 7.01MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825309992,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Terán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Terán",/app/biblioteca/ficha.html?upc=702825309992, Nuevo León, SHP 615.60KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310004,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Treviño","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Treviño",/app/biblioteca/ficha.html?upc=702825310004, Nuevo León, SHP 508.72KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310011,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Zaragoza","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Zaragoza",/app/biblioteca/ficha.html?upc=702825310011, Nuevo León, SHP 508.81KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310028,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Zuazua","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gral. Zuazua",/app/biblioteca/ficha.html?upc=702825310028, Nuevo León, SHP 749.52KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298890,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gran Morelos","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gran Morelos",/app/biblioteca/ficha.html?upc=702825298890, Chihuahua, SHP 504.76KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825275723,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Granados","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Granados",/app/biblioteca/ficha.html?upc=702825275723, Sonora, SHP 84.34KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825306069,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guachinango","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guachinango",/app/biblioteca/ficha.html?upc=702825306069, Jalisco, SHP 515.70KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298906,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guachochi","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guachochi",/app/biblioteca/ficha.html?upc=702825298906, Chihuahua, SHP 892.57KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825272418,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalajara","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalajara",/app/biblioteca/ficha.html?upc=702825272418, Jalisco, SHP 23.31MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825316921,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalcázar","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalcázar",/app/biblioteca/ficha.html?upc=702825316921, San Luis Potosí, SHP 509.52KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825322106,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe",/app/biblioteca/ficha.html?upc=702825322106, Zacatecas, SHP 3.80MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298913,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe",/app/biblioteca/ficha.html?upc=702825298913, Chihuahua, SHP 196.34KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310035,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe",/app/biblioteca/ficha.html?upc=702825310035, Nuevo León, SHP 12.09MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825315115,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe",/app/biblioteca/ficha.html?upc=702825315115, Puebla, SHP 586.84KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310530,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe de Ramírez","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe de Ramírez",/app/biblioteca/ficha.html?upc=702825310530, Oaxaca, SHP 495.81KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310523,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe Etla","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe Etla",/app/biblioteca/ficha.html?upc=702825310523, Oaxaca, SHP 465.44KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825299446,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe Victoria","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe Victoria",/app/biblioteca/ficha.html?upc=702825299446, Durango, SHP 1.38MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825315122,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe Victoria","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe Victoria",/app/biblioteca/ficha.html?upc=702825315122, Puebla, SHP 679.62KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298920,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe y Calvo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guadalupe y Calvo",/app/biblioteca/ficha.html?upc=702825298920, Chihuahua, SHP 825.14KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825299453,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guanaceví","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guanaceví",/app/biblioteca/ficha.html?upc=702825299453, Durango, SHP 634.58KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825299903,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guanajuato","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guanajuato",/app/biblioteca/ficha.html?upc=702825299903, Guanajuato, SHP 5.20MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825317447,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guasave","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guasave",/app/biblioteca/ficha.html?upc=702825317447, Sinaloa, SHP 4.32MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825317737,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guaymas","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guaymas",/app/biblioteca/ficha.html?upc=702825317737, Sonora, SHP 4.27MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298937,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guazapares","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guazapares",/app/biblioteca/ficha.html?upc=702825298937, Chihuahua, SHP 533.27KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825273248,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guelatao de Juárez","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guelatao de Juárez",/app/biblioteca/ficha.html?upc=702825273248, Oaxaca, SHP 459.09KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825318369,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Güémez","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Güémez",/app/biblioteca/ficha.html?upc=702825318369, Tamaulipas, SHP 519.40KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825297138,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guerrero","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guerrero",/app/biblioteca/ficha.html?upc=702825297138, Coahuila de Zaragoza, SHP 517.04KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825298944,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guerrero","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guerrero",/app/biblioteca/ficha.html?upc=702825298944, Chihuahua, SHP 1.38MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310547,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guevea de Humboldt","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Guevea de Humboldt",/app/biblioteca/ficha.html?upc=702825310547, Oaxaca, SHP 479.56KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825316099,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gustavo A. Madero","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gustavo A. Madero",/app/biblioteca/ficha.html?upc=702825316099, Ciudad de México, SHP 10.99MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825319717,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gutiérrez Zamora","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Gutiérrez Zamora",/app/biblioteca/ficha.html?upc=702825319717, Veracruz de Ignacio de la Llave, SHP 452.76KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825321352,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Halachó","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Halachó",/app/biblioteca/ficha.html?upc=702825321352, Yucatán, SHP 735.94KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825296957,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hecelchakán","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hecelchakán",/app/biblioteca/ficha.html?upc=702825296957, Campeche, SHP 963.42KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825315139,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hermenegildo Galeana","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hermenegildo Galeana",/app/biblioteca/ficha.html?upc=702825315139, Puebla, SHP 466.66KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825317744,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hermosillo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hermosillo",/app/biblioteca/ficha.html?upc=702825317744, Sonora, SHP 17.93MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310479,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Ejutla de Crespo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Ejutla de Crespo",/app/biblioteca/ficha.html?upc=702825310479, Oaxaca, SHP 806.99KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310578,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Huajuapan de León","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Huajuapan de León",/app/biblioteca/ficha.html?upc=702825310578, Oaxaca, SHP 2.30MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825310615,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Juchitán de Zaragoza","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Juchitán de Zaragoza",/app/biblioteca/ficha.html?upc=702825310615, Oaxaca, SHP 2.46MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825313159,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Tlaxiaco","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Heroica Ciudad de Tlaxiaco",/app/biblioteca/ficha.html?upc=702825313159, Oaxaca, SHP 0.98MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825312480,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hidalgo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hidalgo",/app/biblioteca/ficha.html?upc=702825312480, Coahuila de Zaragoza, SHP 546.16KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825308476,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hidalgo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hidalgo",/app/biblioteca/ficha.html?upc=702825308476, Michoacán de Ocampo, SHP 2.79MB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
702825299460,"Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hidalgo","Vectorial de localidades amanzanadas y números exteriores, Urbanas. Cierre de planeación del Censo de Población y Vivienda 2010. Hidalgo",/app/biblioteca/ficha.html?upc=702825299460, Durango, SHP 456.97KB,,ITRF92 época 1988.0,2010,,,Localidad           ,,,,,False,,,No especificado,No especificado,,,,
